,from_person,to_person,timestamp,connection_id,forward
4349,A02949,A00878,2024-08-26 16:05:48.176,A02949_A00878,False
4350,A00834,A00525,2024-08-26 16:05:49.515,A00834_A00525,True
4351,A00525,A00834,2024-08-26 16:05:49.515,A00525_A00834,False
4352,A00665,A02159,2024-08-26 16:06:26.528,A00665_A02159,True
4353,A02159,A00665,2024-08-26 16:06:26.528,A02159_A00665,False
4354,A02812,A01071,2024-08-26 16:06:30.259,A02812_A01071,True
4355,A01071,A02812,2024-08-26 16:06:30.259,A01071_A02812,False
4356,A01189,A01376,2024-08-26 16:06:46.144,A01189_A01376,True
4357,A01376,A01189,2024-08-26 16:06:46.144,A01376_A01189,False
4358,A01871,A00196,2024-08-26 16:10:37.457,A01871_A00196,True
4359,A00196,A01871,2024-08-26 16:10:37.457,A00196_A01871,False
4360,A01113,A01570,2024-08-26 16:10:41.364,A01113_A01570,True
4361,A01570,A01113,2024-08-26 16:10:41.364,A01570_A01113,False
4362,A00624,A02881,2024-08-26 16:17:07.835,A00624_A02881,True
4363,A02881,A00624,2024-08-26 16:17:07.835,A02881_A00624,False
4364,A02278,A01695,2024-08-26 16:17:40.826,A02278_A01695,True
4365,A01695,A02278,2024-08-26 16:17:40.826,A01695_A02278,False
4366,A00921,A00065,2024-08-26 16:17:51.629,A00921_A00065,True
4367,A00065,A00921,2024-08-26 16:17:51.629,A00065_A00921,False
4368,A01753,A02237,2024-08-26 16:17:54.319,A01753_A02237,True
4369,A02237,A01753,2024-08-26 16:17:54.319,A02237_A01753,False
4370,A03766,A03521,2024-08-26 16:18:32.726,A03766_A03521,True
4371,A03521,A03766,2024-08-26 16:18:32.726,A03521_A03766,False
4372,A01124,A01407,2024-08-26 16:23:58.498,A01124_A01407,True
4373,A01407,A01124,2024-08-26 16:23:58.498,A01407_A01124,False
4374,A03766,A01031,2024-08-26 16:24:07.677,A03766_A01031,True
4375,A01031,A03766,2024-08-26 16:24:07.677,A01031_A03766,False
4376,A00546,A03763,2024-08-26 16:24:24.840,A00546_A03763,True
4377,A03763,A00546,2024-08-26 16:24:24.840,A03763_A00546,False
4378,A00630,A01214,2024-08-26 16:24:36.581,A00630_A01214,True
4379,A01214,A00630,2024-08-26 16:24:36.581,A01214_A00630,False
4380,A01134,A01214,2024-08-26 16:24:37.920,A01134_A01214,True
4381,A01214,A01134,2024-08-26 16:24:37.920,A01214_A01134,False
4382,A01031,A00016,2024-08-26 16:24:40.435,A01031_A00016,True
4383,A00016,A01031,2024-08-26 16:24:40.435,A00016_A01031,False
4384,A00064,A03763,2024-08-26 16:24:42.491,A00064_A03763,True
4385,A03763,A00064,2024-08-26 16:24:42.491,A03763_A00064,False
4386,A01407,A03763,2024-08-26 16:24:47.483,A01407_A03763,True
4387,A03763,A01407,2024-08-26 16:24:47.483,A03763_A01407,False
4388,A01031,A03521,2024-08-26 16:25:15.513,A01031_A03521,True
4389,A03521,A01031,2024-08-26 16:25:15.513,A03521_A01031,False
4390,A00046,A00969,2024-08-26 16:25:23.716,A00046_A00969,True
4391,A00969,A00046,2024-08-26 16:25:23.716,A00969_A00046,False
4392,A01031,A00921,2024-08-26 16:25:27.456,A01031_A00921,True
4393,A00921,A01031,2024-08-26 16:25:27.456,A00921_A01031,False
4394,A00046,A01289,2024-08-26 16:26:14.083,A00046_A01289,True
4395,A01289,A00046,2024-08-26 16:26:14.083,A01289_A00046,False
4396,A02722,A00073,2024-08-26 16:28:33.957,A02722_A00073,True
4397,A00073,A02722,2024-08-26 16:28:33.957,A00073_A02722,False
4398,A01135,A02722,2024-08-26 16:29:38.400,A01135_A02722,True
4399,A02722,A01135,2024-08-26 16:29:38.400,A02722_A01135,False
4400,A00064,A01124,2024-08-26 16:30:07.072,A00064_A01124,True
4401,A01124,A00064,2024-08-26 16:30:07.072,A01124_A00064,False
4402,A01220,A03104,2024-08-26 16:32:16.101,A01220_A03104,True
4403,A03104,A01220,2024-08-26 16:32:16.101,A03104_A01220,False
4404,A02557,A02091,2024-08-26 16:38:13.840,A02557_A02091,True
4405,A02091,A02557,2024-08-26 16:38:13.840,A02091_A02557,False
4406,A01292,A00686,2024-08-26 16:39:00.140,A01292_A00686,True
4407,A00686,A01292,2024-08-26 16:39:00.140,A00686_A01292,False
4408,A01294,A00686,2024-08-26 16:39:20.980,A01294_A00686,True
4409,A00686,A01294,2024-08-26 16:39:20.980,A00686_A01294,False
4410,A02132,A00469,2024-08-26 16:45:14.808,A02132_A00469,True
4411,A00469,A02132,2024-08-26 16:45:14.808,A00469_A02132,False
4412,A02330,A02453,2024-08-26 16:46:33.621,A02330_A02453,True
4413,A02453,A02330,2024-08-26 16:46:33.621,A02453_A02330,False
4414,A01562,A02502,2024-08-26 16:47:37.252,A01562_A02502,True
4415,A02502,A01562,2024-08-26 16:47:37.252,A02502_A01562,False
4416,A01189,A03023,2024-08-26 16:48:24.112,A01189_A03023,True
4417,A03023,A01189,2024-08-26 16:48:24.112,A03023_A01189,False
4418,A01189,A00157,2024-08-26 16:48:44.324,A01189_A00157,True
4419,A00157,A01189,2024-08-26 16:48:44.324,A00157_A01189,False
4420,A03267,A01826,2024-08-26 17:11:11.139,A03267_A01826,True
4421,A01826,A03267,2024-08-26 17:11:11.139,A01826_A03267,False
4422,A03267,A01776,2024-08-26 17:12:19.585,A03267_A01776,True
4423,A01776,A03267,2024-08-26 17:12:19.585,A01776_A03267,False
4424,A00523,A00455,2024-08-26 22:51:22.350,A00523_A00455,True
4425,A00455,A00523,2024-08-26 22:51:22.350,A00455_A00523,False
4426,A00522,A00455,2024-08-26 22:51:32.550,A00522_A00455,True
4427,A00455,A00522,2024-08-26 22:51:32.550,A00455_A00522,False
4428,A00525,A00455,2024-08-26 22:51:43.906,A00525_A00455,True
4429,A00455,A00525,2024-08-26 22:51:43.906,A00455_A00525,False
4430,A00522,A01098,2024-08-26 22:51:55.742,A00522_A01098,True
4431,A01098,A00522,2024-08-26 22:51:55.742,A01098_A00522,False
4432,A00113,A00374,2024-08-27 09:27:07.677,A00113_A00374,True
4433,A00374,A00113,2024-08-27 09:27:07.677,A00374_A00113,False
4434,A00113,A00258,2024-08-27 09:27:16.890,A00113_A00258,True
4435,A00258,A00113,2024-08-27 09:27:16.890,A00258_A00113,False
4436,A00113,A00477,2024-08-27 09:27:29.126,A00113_A00477,True
4437,A00477,A00113,2024-08-27 09:27:29.126,A00477_A00113,False
4438,A01445,A01915,2024-08-27 09:28:02.970,A01445_A01915,True
4439,A01915,A01445,2024-08-27 09:28:02.970,A01915_A01445,False
4440,A01135,A00073,2024-08-26 16:28:13.958,A01135_A00073,True
4441,A00073,A01135,2024-08-26 16:28:13.958,A00073_A01135,False
4442,A02812,A02393,2024-08-26 16:29:50.417,A02812_A02393,True
4443,A02393,A02812,2024-08-26 16:29:50.417,A02393_A02812,False
4444,A04018,A01124,2024-08-26 16:29:56.153,A04018_A01124,True
4445,A01124,A04018,2024-08-26 16:29:56.153,A01124_A04018,False
4446,A02345,A03305,2024-08-26 16:32:07.495,A02345_A03305,True
4447,A03305,A02345,2024-08-26 16:32:07.495,A03305_A02345,False
4448,A01659,A02494,2024-08-26 16:34:31.702,A01659_A02494,True
4449,A02494,A01659,2024-08-26 16:34:31.702,A02494_A01659,False
4450,A02518,A01858,2024-08-26 16:35:01.600,A02518_A01858,True
4451,A01858,A02518,2024-08-26 16:35:01.600,A01858_A02518,False
4452,A03766,A00725,2024-08-26 16:41:05.231,A03766_A00725,True
4453,A00725,A03766,2024-08-26 16:41:05.231,A00725_A03766,False
4454,A01309,A03683,2024-08-26 16:41:37.103,A01309_A03683,True
4455,A03683,A01309,2024-08-26 16:41:37.103,A03683_A01309,False
4456,A01320,A03683,2024-08-26 16:41:48.016,A01320_A03683,True
4457,A03683,A01320,2024-08-26 16:41:48.016,A03683_A01320,False
4458,A00921,A00725,2024-08-26 16:41:59.215,A00921_A00725,True
4459,A00725,A00921,2024-08-26 16:41:59.215,A00725_A00921,False
4460,A01451,A02282,2024-08-26 16:42:47.521,A01451_A02282,True
4461,A02282,A01451,2024-08-26 16:42:47.521,A02282_A01451,False
4462,A01693,A02282,2024-08-26 16:42:53.532,A01693_A02282,True
4463,A02282,A01693,2024-08-26 16:42:53.532,A02282_A01693,False
4464,A02861,A02724,2024-08-26 16:43:12.492,A02861_A02724,True
4465,A02724,A02861,2024-08-26 16:43:12.492,A02724_A02861,False
4466,A00709,A03930,2024-08-26 16:49:53.396,A00709_A03930,True
4467,A03930,A00709,2024-08-26 16:49:53.396,A03930_A00709,False
4468,A00157,A03023,2024-08-26 16:50:21.845,A00157_A03023,True
4469,A03023,A00157,2024-08-26 16:50:21.845,A03023_A00157,False
4470,A01292,A01339,2024-08-26 16:50:49.985,A01292_A01339,True
4471,A01339,A01292,2024-08-26 16:50:49.985,A01339_A01292,False
4472,A01292,A00511,2024-08-26 16:51:02.976,A01292_A00511,True
4473,A00511,A01292,2024-08-26 16:51:02.976,A00511_A01292,False
4474,A01625,A03709,2024-08-26 16:51:17.332,A01625_A03709,True
4475,A03709,A01625,2024-08-26 16:51:17.332,A03709_A01625,False
4476,A00318,A00645,2024-08-26 17:05:39.375,A00318_A00645,True
4477,A00645,A00318,2024-08-26 17:05:39.375,A00645_A00318,False
4478,A01067,A01451,2024-08-26 17:16:11.911,A01067_A01451,True
4479,A01451,A01067,2024-08-26 17:16:11.911,A01451_A01067,False
4480,A03672,A00038,2024-08-26 17:16:52.252,A03672_A00038,True
4481,A00038,A03672,2024-08-26 17:16:52.252,A00038_A03672,False
4482,A01953,A01578,2024-08-26 17:17:21.496,A01953_A01578,True
4483,A01578,A01953,2024-08-26 17:17:21.496,A01578_A01953,False
4484,A02319,A02764,2024-08-26 17:19:48.424,A02319_A02764,True
4485,A02764,A02319,2024-08-26 17:19:48.424,A02764_A02319,False
4486,A00669,A01655,2024-08-26 17:23:26.184,A00669_A01655,True
4487,A01655,A00669,2024-08-26 17:23:26.184,A01655_A00669,False
4488,A00669,A03238,2024-08-26 17:24:00.084,A00669_A03238,True
4489,A03238,A00669,2024-08-26 17:24:00.084,A03238_A00669,False
4490,A02091,A03345,2024-08-26 17:30:23.796,A02091_A03345,True
4491,A03345,A02091,2024-08-26 17:30:23.796,A03345_A02091,False
4492,A03672,A02792,2024-08-26 17:31:31.154,A03672_A02792,True
4493,A02792,A03672,2024-08-26 17:31:31.154,A02792_A03672,False
4494,A02861,A00821,2024-08-26 17:32:04.728,A02861_A00821,True
4495,A00821,A02861,2024-08-26 17:32:04.728,A00821_A02861,False
4496,A02845,A02967,2024-08-26 17:34:25.960,A02845_A02967,True
4497,A02967,A02845,2024-08-26 17:34:25.960,A02967_A02845,False
4498,A00709,A02319,2024-08-26 17:36:25.865,A00709_A02319,True
4499,A02319,A00709,2024-08-26 17:36:25.865,A02319_A00709,False
4500,A00862,A02319,2024-08-26 17:38:56.996,A00862_A02319,True
4501,A02319,A00862,2024-08-26 17:38:56.996,A02319_A00862,False
4502,A01735,A01731,2024-08-26 17:39:09.605,A01735_A01731,True
4503,A01731,A01735,2024-08-26 17:39:09.605,A01731_A01735,False
4504,A03960,A01735,2024-08-26 17:40:15.464,A03960_A01735,True
4505,A01735,A03960,2024-08-26 17:40:15.464,A01735_A03960,False
4506,A00669,A03005,2024-08-26 17:41:00.248,A00669_A03005,True
4507,A03005,A00669,2024-08-26 17:41:00.248,A03005_A00669,False
4508,A00669,A02301,2024-08-26 17:41:24.096,A00669_A02301,True
4509,A02301,A00669,2024-08-26 17:41:24.096,A02301_A00669,False
4510,A00726,A00255,2024-08-26 17:42:10.680,A00726_A00255,True
4511,A00255,A00726,2024-08-26 17:42:10.680,A00255_A00726,False
4512,A00726,A01195,2024-08-26 17:42:26.160,A00726_A01195,True
4513,A01195,A00726,2024-08-26 17:42:26.160,A01195_A00726,False
4514,A00318,A03267,2024-08-26 17:45:15.344,A00318_A03267,True
4515,A03267,A00318,2024-08-26 17:45:15.344,A03267_A00318,False
4516,A01124,A00962,2024-08-26 17:46:17.044,A01124_A00962,True
4517,A00962,A01124,2024-08-26 17:46:17.044,A00962_A01124,False
4518,A00814,A02453,2024-08-26 17:46:49.188,A00814_A02453,True
4519,A02453,A00814,2024-08-26 17:46:49.188,A02453_A00814,False
4520,A02134,A01338,2024-08-26 17:47:51.231,A02134_A01338,True
4521,A01338,A02134,2024-08-26 17:47:51.231,A01338_A02134,False
4522,A00289,A02949,2024-08-26 17:48:31.825,A00289_A02949,True
4523,A02949,A00289,2024-08-26 17:48:31.825,A02949_A00289,False
4524,A00289,A01263,2024-08-26 17:49:26.744,A00289_A01263,True
4525,A01263,A00289,2024-08-26 17:49:26.744,A01263_A00289,False
4526,A01263,A02949,2024-08-26 17:49:34.805,A01263_A02949,True
4527,A02949,A01263,2024-08-26 17:49:34.805,A02949_A01263,False
4528,A03589,A03037,2024-08-26 17:50:56.149,A03589_A03037,True
4529,A03037,A03589,2024-08-26 17:50:56.149,A03037_A03589,False
4530,A00862,A01954,2024-08-26 17:54:24.808,A00862_A01954,True
4531,A01954,A00862,2024-08-26 17:54:24.808,A01954_A00862,False
4532,A00709,A01954,2024-08-26 17:54:39.108,A00709_A01954,True
4533,A01954,A00709,2024-08-26 17:54:39.108,A01954_A00709,False
4534,A02756,A03548,2024-08-26 17:59:31.448,A02756_A03548,True
4535,A03548,A02756,2024-08-26 17:59:31.448,A03548_A02756,False
4536,A02319,A00575,2024-08-26 18:00:26.277,A02319_A00575,True
4537,A00575,A02319,2024-08-26 18:00:26.277,A00575_A02319,False
4538,A02237,A02613,2024-08-26 18:03:46.891,A02237_A02613,True
4539,A02613,A02237,2024-08-26 18:03:46.891,A02613_A02237,False
4540,A00474,A01200,2024-08-26 18:04:51.047,A00474_A01200,True
4541,A01200,A00474,2024-08-26 18:04:51.047,A01200_A00474,False
4542,A00477,A01135,2024-08-26 18:04:55.945,A00477_A01135,True
4543,A01135,A00477,2024-08-26 18:04:55.945,A01135_A00477,False
4544,A00474,A02577,2024-08-26 18:05:07.033,A00474_A02577,True
4545,A02577,A00474,2024-08-26 18:05:07.033,A02577_A00474,False
4546,A00807,A00803,2024-08-26 18:05:40.481,A00807_A00803,True
4547,A00803,A00807,2024-08-26 18:05:40.481,A00803_A00807,False
4548,A02445,A03548,2024-08-26 18:06:46.072,A02445_A03548,True
4549,A03548,A02445,2024-08-26 18:06:46.072,A03548_A02445,False
4550,A01365,A00803,2024-08-26 18:10:10.478,A01365_A00803,True
4551,A00803,A01365,2024-08-26 18:10:10.478,A00803_A01365,False
4552,A02729,A02319,2024-08-26 18:10:14.554,A02729_A02319,True
4553,A02319,A02729,2024-08-26 18:10:14.554,A02319_A02729,False
4554,A02530,A00157,2024-08-26 18:10:15.664,A02530_A00157,True
4555,A00157,A02530,2024-08-26 18:10:15.664,A00157_A02530,False
4556,A01599,A02319,2024-08-26 18:10:17.432,A01599_A02319,True
4557,A02319,A01599,2024-08-26 18:10:17.432,A02319_A01599,False
4558,A01586,A02319,2024-08-26 18:10:18.508,A01586_A02319,True
4559,A02319,A01586,2024-08-26 18:10:18.508,A02319_A01586,False
4560,A02696,A00157,2024-08-26 18:10:26.629,A02696_A00157,True
4561,A00157,A02696,2024-08-26 18:10:26.629,A00157_A02696,False
4562,A01130,A00157,2024-08-26 18:10:30.016,A01130_A00157,True
4563,A00157,A01130,2024-08-26 18:10:30.016,A00157_A01130,False
4564,A02415,A00157,2024-08-26 18:10:35.719,A02415_A00157,True
4565,A00157,A02415,2024-08-26 18:10:35.719,A00157_A02415,False
4566,A02724,A00157,2024-08-26 18:10:42.285,A02724_A00157,True
4567,A00157,A02724,2024-08-26 18:10:42.285,A00157_A02724,False
4568,A02700,A00157,2024-08-26 18:10:44.965,A02700_A00157,True
4569,A00157,A02700,2024-08-26 18:10:44.965,A00157_A02700,False
4570,A02697,A00157,2024-08-26 18:11:54.057,A02697_A00157,True
4571,A00157,A02697,2024-08-26 18:11:54.057,A00157_A02697,False
4572,A00278,A00279,2024-08-26 18:17:03.105,A00278_A00279,True
4573,A00279,A00278,2024-08-26 18:17:03.105,A00279_A00278,False
4574,A01026,A00279,2024-08-26 18:17:10.646,A01026_A00279,True
4575,A00279,A01026,2024-08-26 18:17:10.646,A00279_A01026,False
4576,A01512,A00101,2024-08-26 18:20:16.963,A01512_A00101,True
4577,A00101,A01512,2024-08-26 18:20:16.963,A00101_A01512,False
4578,A03928,A03059,2024-08-26 18:20:35.657,A03928_A03059,True
4579,A03059,A03928,2024-08-26 18:20:35.657,A03059_A03928,False
4580,A01512,A00065,2024-08-26 18:20:42.948,A01512_A00065,True
4581,A00065,A01512,2024-08-26 18:20:42.948,A00065_A01512,False
4582,A01586,A02526,2024-08-26 18:21:14.616,A01586_A02526,True
4583,A02526,A01586,2024-08-26 18:21:14.616,A02526_A01586,False
4584,A00065,A00101,2024-08-26 18:21:15.069,A00065_A00101,True
4585,A00101,A00065,2024-08-26 18:21:15.069,A00101_A00065,False
4586,A02512,A01586,2024-08-26 18:22:27.156,A02512_A01586,True
4587,A01586,A02512,2024-08-26 18:22:27.156,A01586_A02512,False
4588,A01505,A00444,2024-08-26 18:23:00.072,A01505_A00444,True
4589,A00444,A01505,2024-08-26 18:23:00.072,A00444_A01505,False
4590,A00807,A02327,2024-08-26 18:23:13.518,A00807_A02327,True
4591,A02327,A00807,2024-08-26 18:23:13.518,A02327_A00807,False
4592,A00807,A00258,2024-08-26 18:23:30.293,A00807_A00258,True
4593,A00258,A00807,2024-08-26 18:23:30.293,A00258_A00807,False
4594,A02339,A02158,2024-08-26 18:23:30.295,A02339_A02158,True
4595,A02158,A02339,2024-08-26 18:23:30.295,A02158_A02339,False
4596,A01387,A00677,2024-08-26 18:23:50.844,A01387_A00677,True
4597,A00677,A01387,2024-08-26 18:23:50.844,A00677_A01387,False
4598,A02530,A01130,2024-08-26 18:25:22.543,A02530_A01130,True
4599,A01130,A02530,2024-08-26 18:25:22.543,A01130_A02530,False
4600,A02853,A03279,2024-08-26 18:25:26.802,A02853_A03279,True
4601,A03279,A02853,2024-08-26 18:25:26.802,A03279_A02853,False
4602,A02912,A02149,2024-08-26 18:25:39.844,A02912_A02149,True
4603,A02149,A02912,2024-08-26 18:25:39.844,A02149_A02912,False
4604,A02912,A02145,2024-08-26 18:25:47.378,A02912_A02145,True
4605,A02145,A02912,2024-08-26 18:25:47.378,A02145_A02912,False
4606,A03037,A00586,2024-08-26 18:26:54.271,A03037_A00586,True
4607,A00586,A03037,2024-08-26 18:26:54.271,A00586_A03037,False
4608,A01677,A00455,2024-08-26 18:27:27.093,A01677_A00455,True
4609,A00455,A01677,2024-08-26 18:27:27.093,A00455_A01677,False
4610,A01738,A01722,2024-08-26 18:28:06.531,A01738_A01722,True
4611,A01722,A01738,2024-08-26 18:28:06.531,A01722_A01738,False
4612,A01341,A02333,2024-08-26 18:28:14.350,A01341_A02333,True
4613,A02333,A01341,2024-08-26 18:28:14.350,A02333_A01341,False
4614,A00985,A01195,2024-08-26 18:28:27.316,A00985_A01195,True
4615,A01195,A00985,2024-08-26 18:28:27.316,A01195_A00985,False
4616,A00807,A01291,2024-08-26 18:29:12.686,A00807_A01291,True
4617,A01291,A00807,2024-08-26 18:29:12.686,A01291_A00807,False
4618,A00667,A01722,2024-08-26 18:29:30.374,A00667_A01722,True
4619,A01722,A00667,2024-08-26 18:29:30.374,A01722_A00667,False
4620,A01722,A01284,2024-08-26 18:29:40.068,A01722_A01284,True
4621,A01284,A01722,2024-08-26 18:29:40.068,A01284_A01722,False
4622,A01721,A01722,2024-08-26 18:29:55.584,A01721_A01722,True
4623,A01722,A01721,2024-08-26 18:29:55.584,A01722_A01721,False
4624,A00596,A01722,2024-08-26 18:30:06.796,A00596_A01722,True
4625,A01722,A00596,2024-08-26 18:30:06.796,A01722_A00596,False
4626,A01721,A00667,2024-08-26 18:30:14.428,A01721_A00667,True
4627,A00667,A01721,2024-08-26 18:30:14.428,A00667_A01721,False
4628,A00807,A01293,2024-08-26 18:30:23.172,A00807_A01293,True
4629,A01293,A00807,2024-08-26 18:30:23.172,A01293_A00807,False
4630,A00566,A01113,2024-08-26 18:31:13.784,A00566_A01113,True
4631,A01113,A00566,2024-08-26 18:31:13.784,A01113_A00566,False
4632,A01284,A00667,2024-08-26 18:31:29.406,A01284_A00667,True
4633,A00667,A01284,2024-08-26 18:31:29.406,A00667_A01284,False
4634,A01292,A01293,2024-08-26 18:31:32.984,A01292_A01293,True
4635,A01293,A01292,2024-08-26 18:31:32.984,A01293_A01292,False
4636,A00667,A01738,2024-08-26 18:31:47.140,A00667_A01738,True
4637,A01738,A00667,2024-08-26 18:31:47.140,A01738_A00667,False
4638,A00807,A02278,2024-08-26 18:32:04.783,A00807_A02278,True
4639,A02278,A00807,2024-08-26 18:32:04.783,A02278_A00807,False
4640,A00474,A02663,2024-08-26 18:33:12.888,A00474_A02663,True
4641,A02663,A00474,2024-08-26 18:33:12.888,A02663_A00474,False
4642,A02512,A01881,2024-08-26 18:35:11.482,A02512_A01881,True
4643,A01881,A02512,2024-08-26 18:35:11.482,A01881_A02512,False
4644,A02512,A01640,2024-08-26 18:36:15.444,A02512_A01640,True
4645,A01640,A02512,2024-08-26 18:36:15.444,A01640_A02512,False
4646,A02526,A01640,2024-08-26 18:36:35.058,A02526_A01640,True
4647,A01640,A02526,2024-08-26 18:36:35.058,A01640_A02526,False
4648,A01545,A01640,2024-08-26 18:36:42.125,A01545_A01640,True
4649,A01640,A01545,2024-08-26 18:36:42.125,A01640_A01545,False
4650,A01785,A03128,2024-08-26 18:37:58.108,A01785_A03128,True
4651,A03128,A01785,2024-08-26 18:37:58.108,A03128_A01785,False
4652,A02524,A00065,2024-08-26 18:38:04.673,A02524_A00065,True
4653,A00065,A02524,2024-08-26 18:38:04.673,A00065_A02524,False
4654,A04044,A03128,2024-08-26 18:38:16.254,A04044_A03128,True
4655,A03128,A04044,2024-08-26 18:38:16.254,A03128_A04044,False
4656,A01785,A04044,2024-08-26 18:38:46.303,A01785_A04044,True
4657,A04044,A01785,2024-08-26 18:38:46.303,A04044_A01785,False
4658,A02524,A03128,2024-08-26 18:39:08.601,A02524_A03128,True
4659,A03128,A02524,2024-08-26 18:39:08.601,A03128_A02524,False
4660,A02524,A01785,2024-08-26 18:39:17.192,A02524_A01785,True
4661,A01785,A02524,2024-08-26 18:39:17.192,A01785_A02524,False
4662,A03128,A00065,2024-08-26 18:39:23.121,A03128_A00065,True
4663,A00065,A03128,2024-08-26 18:39:23.121,A00065_A03128,False
4664,A01785,A00065,2024-08-26 18:39:31.136,A01785_A00065,True
4665,A00065,A01785,2024-08-26 18:39:31.136,A00065_A01785,False
4666,A02524,A04044,2024-08-26 18:39:31.727,A02524_A04044,True
4667,A04044,A02524,2024-08-26 18:39:31.727,A04044_A02524,False
4668,A04044,A00065,2024-08-26 18:39:37.935,A04044_A00065,True
4669,A00065,A04044,2024-08-26 18:39:37.935,A00065_A04044,False
4670,A03787,A00474,2024-08-26 18:39:42.148,A03787_A00474,True
4671,A00474,A03787,2024-08-26 18:39:42.148,A00474_A03787,False
4672,A01785,A00055,2024-08-26 18:40:27.512,A01785_A00055,True
4673,A00055,A01785,2024-08-26 18:40:27.512,A00055_A01785,False
4674,A01785,A00041,2024-08-26 18:40:35.376,A01785_A00041,True
4675,A00041,A01785,2024-08-26 18:40:35.376,A00041_A01785,False
4676,A01785,A00375,2024-08-26 18:40:39.993,A01785_A00375,True
4677,A00375,A01785,2024-08-26 18:40:39.993,A00375_A01785,False
4678,A00768,A00474,2024-08-26 18:40:40.186,A00768_A00474,True
4679,A00474,A00768,2024-08-26 18:40:40.186,A00474_A00768,False
4680,A03128,A00055,2024-08-26 18:40:41.751,A03128_A00055,True
